Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,27.84375,26.8125,27.8125,27.46875,7239800.0,18.257007598876953
2000-01-04,27.78125,26.875,26.96875,27.09375,7963000.0,18.00775909423828
2000-01-05,27.5,26.75,27.03125,27.03125,4826200.0,17.966222763061523
2000-01-06,29.03125,27.03125,27.1875,28.875,8005000.0,19.191667556762695
2000-01-07,30.03125,29.0625,29.21875,29.40625,7368600.0,19.54475975036621
2000-01-10,29.78125,28.9375,29.375,29.6875,5301600.0,19.731693267822266
2000-01-11,30.4375,29.21875,29.78125,30.28125,5525600.0,20.126331329345703
2000-01-12,30.53125,29.53125,30.03125,29.59375,4767600.0,19.66938018798828
2000-01-13,30.75,29.6875,29.6875,30.4375,4431000.0,20.230175018310547
2000-01-14,31.1875,30.125,30.59375,30.75,4340400.0,20.437877655029297
2000-01-18,33.375,30.875,31.0,33.0625,10215200.0,21.974876403808594
2000-01-19,33.25,32.53125,33.0,32.9375,6894200.0,21.89179039001465
2000-01-20,32.625,31.625,32.40625,32.28125,5076800.0,21.455617904663086
2000-01-21,33.8125,32.4375,32.46875,33.0,8978600.0,21.933332443237305
2000-01-24,33.46875,32.0,33.125,32.15625,5464400.0,21.372535705566406
2000-01-25,32.375,31.25,31.65625,31.75,6135600.0,21.102529525756836
2000-01-26,32.5,30.78125,32.125,31.4375,6799600.0,20.894819259643555
2000-01-27,32.25,30.65625,31.3125,31.25,8198000.0,20.77021026611328
2000-01-28,31.625,29.875,31.0625,30.0,6604200.0,19.93939781188965
2000-01-31,30.78125,29.875,30.1875,30.53125,4803200.0,20.2924861907959
2000-02-01,32.03125,30.875,30.96875,31.96875,3888400.0,21.24791717529297
2000-02-02,32.5625,30.625,32.25,30.75,6333000.0,20.437877655029297
2000-02-03,31.125,30.375,31.0,30.65625,4744400.0,20.375574111938477
2000-02-04,30.65625,29.375,30.375,29.75,6238600.0,19.77323341369629
2000-02-07,30.75,29.5625,29.5625,30.34375,4456000.0,20.167869567871094
2000-02-08,30.84375,29.375,30.5625,29.75,3218600.0,19.77323341369629
2000-02-09,30.15625,28.46875,29.75,28.53125,5931400.0,18.963197708129883
2000-02-10,29.8125,28.75,29.0,29.53125,7112800.0,19.62784194946289
2000-02-11,30.09375,29.15625,29.75,29.21875,5045000.0,19.42013931274414
2000-02-14,30.25,28.75,29.21875,30.25,4750600.0,20.105560302734375
2000-02-15,32.625,30.65625,30.75,32.5,10922200.0,21.601015090942383
2000-02-16,33.1875,32.53125,32.90625,33.0,11507000.0,21.933332443237305
2000-02-17,33.84375,32.375,32.75,33.4375,10306800.0,22.224124908447266
2000-02-18,33.875,32.9375,33.59375,33.25,5774400.0,22.099504470825195
2000-02-22,33.375,32.125,32.9375,32.65625,5059000.0,21.828027725219727
2000-02-23,32.5625,31.875,32.25,32.25,4034800.0,21.55647850036621
2000-02-24,34.34375,32.1875,32.25,34.21875,12022800.0,22.872425079345703
2000-02-25,34.625,33.4375,34.125,33.5,7579800.0,22.39200210571289
2000-02-28,35.09375,33.28125,33.3125,34.625,7540600.0,23.14396095275879
2000-02-29,36.9375,35.15625,35.25,36.929691314697266,9574600.0,24.684473037719727
2000-03-01,41.0625,37.5,37.90625,38.53125,15547800.0,25.75497817993164
2000-03-02,42.1875,40.3125,40.5,40.8125,19973800.0,27.279808044433594
2000-03-03,40.46875,38.25,40.4375,39.3125,12784000.0,26.277177810668945
2000-03-06,39.59375,38.59375,38.875,38.6875,7330800.0,25.859413146972656
2000-03-07,42.1875,39.0,39.0,41.09375,10148000.0,27.467803955078125
2000-03-08,39.4375,38.03125,38.5,38.53125,9460400.0,25.75497817993164
2000-03-09,38.65625,37.15625,38.0,38.3125,7907000.0,25.608762741088867
2000-03-10,40.375,38.0625,38.125,38.34375,6666000.0,25.629642486572266
2000-03-13,40.21875,37.78125,38.0,38.90625,6680200.0,26.0056209564209
2000-03-14,38.84375,37.28125,38.4375,38.125,6117400.0,25.483434677124023
2000-03-15,38.09375,36.6875,37.6875,36.9375,5643800.0,24.689687728881836
2000-03-16,37.96875,36.09375,36.8125,37.75,8374600.0,25.232765197753906
2000-03-17,38.25,37.09375,37.375,37.15625,6825400.0,24.83588981628418
2000-03-20,37.1875,34.71875,37.1875,35.125,7996400.0,23.478174209594727
2000-03-21,37.09375,35.28125,35.28125,36.0,6822000.0,24.06304931640625
2000-03-22,39.3125,36.5,36.625,38.3125,8403800.0,25.608762741088867
2000-03-23,39.6875,37.90625,38.75,38.65625,6109800.0,25.838516235351562
2000-03-24,40.40625,38.71875,39.75,39.09375,6014600.0,26.130964279174805
2000-03-27,40.65625,37.90625,38.625,39.8125,7670200.0,26.61138343811035
2000-03-28,40.21875,38.15625,39.125,38.4375,6372400.0,25.692306518554688
2000-03-29,40.96875,37.78125,37.84375,40.5625,8049400.0,27.11269187927246
2000-03-30,41.9375,38.875,41.375,38.875,6718600.0,25.984743118286133
2000-03-31,40.15625,38.25,39.5,38.25,4591600.0,25.566986083984375
2000-04-03,40.9375,39.0,39.0,40.59375,5759000.0,27.133588790893555
2000-04-04,41.375,38.375,40.5,39.59375,10392000.0,26.465167999267578
2000-04-05,39.96875,36.5,39.5,36.875,8733600.0,24.647907257080078
2000-04-06,38.09375,36.25,37.46875,37.5,7037800.0,25.065673828125
2000-04-07,39.0,36.71875,37.53125,36.8125,6043000.0,24.606128692626953
2000-04-10,36.1875,35.15625,36.0625,35.15625,6623200.0,23.49906349182129
2000-04-11,36.625,35.25,35.53125,36.46875,6611200.0,24.3763484954834
2000-04-12,37.46875,36.15625,36.75,36.625,6125800.0,24.480810165405273
2000-04-13,37.21875,35.875,36.5,35.875,4631400.0,23.979496002197266
2000-04-14,37.3125,34.59375,35.6875,35.09375,5751000.0,23.45728874206543
2000-04-17,35.1875,33.40625,35.09375,34.15625,5328400.0,22.83064842224121
2000-04-18,36.9375,34.75,34.8125,36.9375,6359200.0,24.689687728881836
2000-04-19,37.21875,35.8125,36.84375,36.875,4802800.0,24.647907257080078
2000-04-20,37.3125,36.65625,37.0,36.78125,5146600.0,24.585235595703125
2000-04-24,37.5625,36.625,37.25,37.15625,5022400.0,24.83588981628418
2000-04-25,37.875,36.84375,37.46875,37.46875,5275800.0,25.044775009155273
2000-04-26,38.8125,36.71875,37.40625,38.65625,6795800.0,25.838516235351562
2000-04-27,39.9375,38.0,38.78125,39.3125,7609800.0,26.277177810668945
2000-04-28,39.375,38.125,38.8125,38.28125,3429000.0,25.587860107421875
2000-05-01,38.3125,36.9375,38.15625,37.5,9229000.0,25.065673828125
2000-05-02,38.875,37.625,37.6875,38.78125,7892200.0,25.92207908630371
2000-05-03,38.6875,37.03125,38.28125,37.6875,6925800.0,25.191009521484375
2000-05-04,38.625,37.5,37.5,38.0,5382200.0,25.39987564086914
2000-05-05,38.96875,37.53125,37.875,38.8125,3227200.0,25.94297218322754
2000-05-08,39.6875,37.875,38.6875,38.28125,4600400.0,25.587860107421875
2000-05-09,39.21875,37.9375,38.3125,38.84375,4070200.0,25.96385955810547
2000-05-10,38.9375,37.5,38.8125,38.4375,4237400.0,25.692306518554688
2000-05-11,39.3125,38.25,38.25,39.0625,3292800.0,26.110076904296875
2000-05-12,40.46875,38.75,39.46875,40.28125,5167200.0,26.92470932006836
2000-05-15,41.78125,39.90625,40.0,41.59375,5640200.0,27.802003860473633
2000-05-16,41.65625,40.53125,41.46875,41.40625,5723200.0,27.67667579650879
2000-05-17,42.125,40.8125,41.03125,41.5,5177200.0,27.739334106445312
2000-05-18,40.65625,39.53125,40.375,40.375,8317400.0,26.98737335205078
2000-05-19,40.75,39.40625,40.28125,39.59375,6987600.0,26.465167999267578
2000-05-22,39.25,36.625,39.09375,36.78125,6371800.0,24.585235595703125
2000-05-23,38.21875,36.5625,36.96875,37.59375,6294200.0,25.128332138061523
2000-05-24,37.9375,36.4375,37.6875,37.125,4444000.0,24.815013885498047
2000-05-25,37.125,34.625,37.125,37.03125,11573000.0,24.752351760864258
2000-05-26,37.59375,35.28125,37.25,35.53125,3754200.0,23.749727249145508
2000-05-30,36.625,35.28125,35.78125,35.5,6325600.0,23.728830337524414
2000-05-31,37.40625,36.0625,36.4375,36.78125,7982400.0,24.585235595703125
2000-06-01,37.15625,35.625,36.78125,36.5625,6380800.0,24.439027786254883
2000-06-02,36.6875,34.75,36.46875,34.875,7873400.0,23.311073303222656
2000-06-05,36.25,34.53125,36.25,34.53125,6763200.0,23.206125259399414
2000-06-06,36.40625,35.125,35.3125,35.8125,7713000.0,24.06717872619629
2000-06-07,36.375,35.1875,36.03125,35.9375,5683000.0,24.15117645263672
2000-06-08,36.6875,35.65625,35.90625,36.375,4516200.0,24.445192337036133
2000-06-09,36.5,35.4375,36.5,35.75,4499400.0,24.025178909301758
2000-06-12,37.25,36.25,36.25,36.515621185302734,3897400.0,24.539697647094727
2000-06-13,37.59375,36.78125,36.9375,37.25,4607000.0,25.03322410583496
2000-06-14,38.15625,36.875,37.25,37.125,5216000.0,24.949220657348633
2000-06-15,37.3125,36.09375,37.125,36.75,7113400.0,24.69721031188965
